"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","YEAR","MONTH",
2810.00,12953,"LGA","NY","ORD","IL",2020,1,
2810.00,11433,"DTW","MI","AZO","MI",2020,2,
2811.00,14100,"PHL","PA","RIC","VA",2020,3,
2811.00,14122,"PIT","PA","LGA","NY",2020,1,
2811.00,11298,"DFW","TX","JFK","NY",2020,2,
2813.00,12954,"LGB","CA","SMF","CA",2020,3,
2813.00,12889,"LAS","NV","EWR","NJ",2020,3,
2813.00,14108,"PIA","IL","AZA","AZ",2020,2,
2813.00,11618,"EWR","NJ","TPA","FL",2020,3,
2813.00,10397,"ATL","GA","ILM","NC",2020,3,
2814.00,12448,"JAN","MS","IAH","TX",2020,3,
2814.00,11697,"FLL","FL","PHL","PA",2020,3,
2814.00,13930,"ORD","IL","IND","IN",2020,3,
2814.00,10529,"BDL","CT","DTW","MI",2020,1,
2814.00,12889,"LAS","NV","MAF","TX",2020,2,
2814.00,11066,"CMH","OH","BOS","MA",2020,1,
2814.00,11433,"DTW","MI","PHL","PA",2020,1,
2815.00,10821,"BWI","MD","LAX","CA",2020,3,
2815.00,14783,"SGF","MO","ORD","IL",2020,2,
2815.00,11433,"DTW","MI","ERI","PA",2020,2,
2816.00,10135,"ABE","PA","PIE","FL",2020,2,
2816.00,14683,"SAT","TX","MCI","MO",2020,2,
2816.00,11292,"DEN","CO","RDM","OR",2020,1,
2816.00,14107,"PHX","AZ","ANC","AK",2020,3,
2817.00,14831,"SJC","CA","BOI","ID",2020,2,
2817.00,15016,"STL","MO","DEN","CO",2020,1,
2817.00,13487,"MSP","MN","STL","MO",2020,3,
2817.00,13204,"MCO","FL","SAN","CA",2020,3,
2817.00,12889,"LAS","NV","LBB","TX",2020,1,
2818.00,13485,"MSN","WI","ORD","IL",2020,1,
2818.00,12266,"IAH","TX","ABQ","NM",2020,2,
2818.00,11298,"DFW","TX","HRL","TX",2020,2,
2818.00,10299,"ANC","AK","BRW","AK",2020,1,
2818.00,11612,"EVV","IN","DFW","TX",2020,1,
2819.00,10155,"ACT","TX","DFW","TX",2020,1,
2819.00,11298,"DFW","TX","DAY","OH",2020,2,
2819.00,13930,"ORD","IL","OMA","NE",2020,1,
2819.00,13476,"MRY","CA","SFO","CA",2020,1,
2819.00,14524,"RIC","VA","IAD","VA",2020,2,
2819.00,14869,"SLC","UT","FAT","CA",2020,3,
2819.00,11066,"CMH","OH","PHX","AZ",2020,3,
2820.00,14108,"PIA","IL","CLT","NC",2020,2,
2820.00,11618,"EWR","NJ","DTW","MI",2020,2,
2821.00,13931,"ORF","VA","JFK","NY",2020,1,
2821.00,11042,"CLE","OH","ATL","GA",2020,2,
2821.00,15380,"TVC","MI","DTW","MI",2020,1,
2821.00,11697,"FLL","FL","SAN","CA",2020,1,
2821.00,13487,"MSP","MN","IAH","TX",2020,1,
2821.00,11618,"EWR","NJ","SEA","WA",2020,3,
2822.00,14107,"PHX","AZ","SAN","CA",2020,1,
2822.00,11624,"EYW","FL","DCA","VA",2020,2,
2822.00,11066,"CMH","OH","HOU","TX",2020,1,
2822.00,14689,"SBA","CA","LAX","CA",2020,1,
2822.00,13796,"OAK","CA","HNL","HI",2020,3,
2822.00,11298,"DFW","TX","PIT","PA",2020,2,
2822.00,15304,"TPA","FL","BNA","TN",2020,3,
2822.00,11884,"GEG","WA","BOI","ID",2020,2,
2823.00,13198,"MCI","MO","AUS","TX",2020,1,
2823.00,10713,"BOI","ID","PHX","AZ",2020,3,
2823.00,13930,"ORD","IL","CLT","NC",2020,3,
2824.00,12266,"IAH","TX","PIT","PA",2020,1,
2824.00,14747,"SEA","WA","KTN","AK",2020,3,
2824.00,14869,"SLC","UT","OMA","NE",2020,1,
2824.00,11259,"DAL","TX","IND","IN",2020,3,
2824.00,14683,"SAT","TX","ELP","TX",2020,3,
2825.00,10693,"BNA","TN","IAH","TX",2020,1,
2825.00,11433,"DTW","MI","SDF","KY",2020,1,
2825.00,11433,"DTW","MI","CID","IA",2020,1,
2826.00,11986,"GRR","MI","MCO","FL",2020,2,
2827.00,15376,"TUS","AZ","PDX","OR",2020,3,
2827.00,15096,"SYR","NY","SFB","FL",2020,2,
2827.00,14576,"ROC","NY","BOS","MA",2020,1,
2827.00,11057,"CLT","NC","SHV","LA",2020,1,
2827.00,11298,"DFW","TX","GNV","FL",2020,2,
2827.00,11618,"EWR","NJ","HNL","HI",2020,3,
2828.00,14952,"SPI","IL","PGD","FL",2020,2,
2829.00,14747,"SEA","WA","BOS","MA",2020,3,
2829.00,12441,"JAC","WY","ATL","GA",2020,2,
2829.00,14771,"SFO","CA","PHX","AZ",2020,2,
2829.00,12953,"LGA","NY","TPA","FL",2020,3,
2829.00,12448,"JAN","MS","CLT","NC",2020,3,
2829.00,10529,"BDL","CT","MSP","MN",2020,2,
2829.00,14747,"SEA","WA","PDX","OR",2020,3,
2830.00,15376,"TUS","AZ","DEN","CO",2020,1,
2830.00,11433,"DTW","MI","PWM","ME",2020,1,
2830.00,14747,"SEA","WA","MFR","OR",2020,1,
2831.00,12892,"LAX","CA","PHL","PA",2020,3,
2831.00,10397,"ATL","GA","ORD","IL",2020,3,
2831.00,13930,"ORD","IL","RDU","NC",2020,2,
2832.00,12266,"IAH","TX","PBI","FL",2020,3,
2832.00,10693,"BNA","TN","IAH","TX",2020,2,
2832.00,11292,"DEN","CO","OKC","OK",2020,2,
2832.00,11433,"DTW","MI","IND","IN",2020,1,
2833.00,11066,"CMH","OH","RSW","FL",2020,1,
2834.00,10466,"AZA","AZ","GRR","MI",2020,1,
2834.00,10627,"BIS","ND","DEN","CO",2020,2,
2834.00,14771,"SFO","CA","MDW","IL",2020,3,
2834.00,12478,"JFK","NY","CVG","KY",2020,2,
2834.00,14082,"PGD","FL","FNT","MI",2020,1,
2834.00,15096,"SYR","NY","RSW","FL",2020,2,
2835.00,12889,"LAS","NV","MAF","TX",2020,1,
2835.00,11695,"FLG","AZ","DFW","TX",2020,2,
2835.00,10397,"ATL","GA","GSP","SC",2020,3,
2836.00,11259,"DAL","TX","CLT","NC",2020,1,
2836.00,13244,"MEM","TN","DCA","VA",2020,2,
2837.00,12953,"LGA","NY","ORD","IL",2020,1,
2837.00,14487,"RDD","CA","SFO","CA",2020,2,
2837.00,11193,"CVG","KY","DFW","TX",2020,1,
2837.00,11433,"DTW","MI","EVV","IN",2020,2,
2838.00,13198,"MCI","MO","DCA","VA",2020,3,
2838.00,11298,"DFW","TX","FAR","ND",2020,1,
2838.00,14747,"SEA","WA","LAX","CA",2020,2,
2838.00,11618,"EWR","NJ","JAX","FL",2020,2,
2838.00,12511,"JLN","MO","DFW","TX",2020,2,
2838.00,13204,"MCO","FL","SYR","NY",2020,2,
2838.00,12448,"JAN","MS","IAH","TX",2020,2,
2839.00,12953,"LGA","NY","CLE","OH",2020,2,
2839.00,14869,"SLC","UT","SGU","UT",2020,3,
2839.00,13204,"MCO","FL","AUS","TX",2020,2,
2840.00,10693,"BNA","TN","FLL","FL",2020,2,
2840.00,14986,"SRQ","FL","CLT","NC",2020,1,
2840.00,15304,"TPA","FL","SJU","PR",2020,3,
2840.00,11298,"DFW","TX","HRL","TX",2020,1,
2840.00,12889,"LAS","NV","FAR","ND",2020,2,
2841.00,14107,"PHX","AZ","DRO","CO",2020,1,
2841.00,12889,"LAS","NV","CLT","NC",2020,3,
2841.00,10299,"ANC","AK","ADQ","AK",2020,3,
2841.00,13495,"MSY","LA","LAS","NV",2020,3,
2841.00,11433,"DTW","MI","IND","IN",2020,2,
2842.00,12264,"IAD","VA","GSO","NC",2020,1,
2842.00,12266,"IAH","TX","TUL","OK",2020,3,
2842.00,14100,"PHL","PA","IAH","TX",2020,1,
2842.00,12265,"IAG","NY","PGD","FL",2020,3,
2842.00,13232,"MDW","IL","OAK","CA",2020,3,
2843.00,10423,"AUS","TX","SMF","CA",2020,1,
2843.00,11775,"FSD","SD","DEN","CO",2020,2,
2843.00,10785,"BTV","VT","LGA","NY",2020,2,
2843.00,10397,"ATL","GA","IAH","TX",2020,2,
2843.00,12217,"HSV","AL","IAH","TX",2020,1,
2843.00,12339,"IND","IN","LAX","CA",2020,1,
2844.00,12478,"JFK","NY","ONT","CA",2020,1,
2844.00,13871,"OMA","NE","IAH","TX",2020,2,
2844.00,14986,"SRQ","FL","IAD","VA",2020,2,
2844.00,14771,"SFO","CA","BOS","MA",2020,3,
2844.00,12953,"LGA","NY","ORD","IL",2020,3,
2844.00,11066,"CMH","OH","SEA","WA",2020,1,
2844.00,14635,"RSW","FL","SYR","NY",2020,1,
2844.00,13204,"MCO","FL","RDU","NC",2020,2,
2844.00,12889,"LAS","NV","LBB","TX",2020,2,
2845.00,11278,"DCA","VA","PVD","RI",2020,3,
2845.00,14635,"RSW","FL","ORD","IL",2020,3,
2845.00,14492,"RDU","NC","ATL","GA",2020,3,
2845.00,10397,"ATL","GA","ATW","WI",2020,1,
2845.00,11298,"DFW","TX","BIS","ND",2020,1,
2845.00,10397,"ATL","GA","ILM","NC",2020,1,
2846.00,14262,"PSP","CA","ATL","GA",2020,1,
2846.00,14025,"PBG","NY","FLL","FL",2020,2,
2846.00,14321,"PWM","ME","JFK","NY",2020,1,
2846.00,11042,"CLE","OH","PHX","AZ",2020,3,
2846.00,14893,"SMF","CA","PDX","OR",2020,1,
2846.00,10208,"AGS","GA","CLT","NC",2020,2,
2847.00,14747,"SEA","WA","CMH","OH",2020,1,
2847.00,14107,"PHX","AZ","GEG","WA",2020,3,
2847.00,12173,"HNL","HI","SJC","CA",2020,3,
2847.00,10732,"BQN","PR","FLL","FL",2020,1,
2848.00,15304,"TPA","FL","SJU","PR",2020,3,
2848.00,14100,"PHL","PA","SFO","CA",2020,3,
2848.00,11274,"DBQ","IA","ORD","IL",2020,1,
2848.00,14057,"PDX","OR","BUR","CA",2020,2,
2848.00,13487,"MSP","MN","TPA","FL",2020,3,
2848.00,13204,"MCO","FL","GRR","MI",2020,1,
2849.00,11252,"DAB","FL","CLT","NC",2020,2,
2850.00,10713,"BOI","ID","GEG","WA",2020,1,
2850.00,11618,"EWR","NJ","ORF","VA",2020,1,
2850.00,13930,"ORD","IL","BUF","NY",2020,3,
2851.00,14730,"SDF","KY","DEN","CO",2020,1,
2851.00,13487,"MSP","MN","SAN","CA",2020,1,
2851.00,14685,"SAV","GA","JFK","NY",2020,2,
2851.00,11292,"DEN","CO","RAP","SD",2020,1,
2851.00,11057,"CLT","NC","FWA","IN",2020,2,
2851.00,14771,"SFO","CA","ABQ","NM",2020,1,
2852.00,14492,"RDU","NC","EWR","NJ",2020,3,
2852.00,11618,"EWR","NJ","SYR","NY",2020,2,
2852.00,13930,"ORD","IL","CAE","SC",2020,2,
2853.00,14112,"PIE","FL","SYR","NY",2020,3,
2853.00,11612,"EVV","IN","DTW","MI",2020,2,
2853.00,13204,"MCO","FL","MDT","PA",2020,2,
2854.00,11618,"EWR","NJ","JAC","WY",2020,1,
2854.00,12197,"HPN","NY","CLT","NC",2020,3,
2854.00,13830,"OGG","HI","SFO","CA",2020,3,
2855.00,12953,"LGA","NY","ATL","GA",2020,3,
2856.00,14843,"SJU","PR","DTW","MI",2020,3,
2856.00,13930,"ORD","IL","XNA","AR",2020,3,
2856.00,13930,"ORD","IL","SYR","NY",2020,1,
2856.00,10423,"AUS","TX","LAX","CA",2020,3,
2856.00,12278,"ICT","KS","ORD","IL",2020,2,
2856.00,14107,"PHX","AZ","OKC","OK",2020,2,
2856.00,14843,"SJU","PR","BWI","MD",2020,3,
2857.00,13830,"OGG","HI","SJC","CA",2020,3,
2857.00,11278,"DCA","VA","SDF","KY",2020,1,
2857.00,14057,"PDX","OR","LAX","CA",2020,2,
2857.00,15096,"SYR","NY","ORD","IL",2020,3,
2857.00,13796,"OAK","CA","LGB","CA",2020,3,
2857.00,11259,"DAL","TX","LAX","CA",2020,2,
2857.00,11278,"DCA","VA","MEM","TN",2020,1,
2857.00,10785,"BTV","VT","CLT","NC",2020,3,
2858.00,12892,"LAX","CA","STS","CA",2020,2,
2858.00,13931,"ORF","VA","PHL","PA",2020,3,
2858.00,11278,"DCA","VA","MCI","MO",2020,2,
2858.00,10423,"AUS","TX","BOS","MA",2020,2,
2858.00,11003,"CID","IA","ATL","GA",2020,2,
2859.00,15919,"XNA","AR","ORD","IL",2020,3,
2860.00,13851,"OKC","OK","PHX","AZ",2020,2,
2860.00,13342,"MKE","WI","PHL","PA",2020,2,
2860.00,13930,"ORD","IL","CVG","KY",2020,2,
2860.00,14771,"SFO","CA","RDU","NC",2020,3,
2860.00,14107,"PHX","AZ","PSP","CA",2020,2,
2860.00,11699,"FLO","SC","CLT","NC",2020,2,
2860.00,11292,"DEN","CO","MSP","MN",2020,1,
2860.00,13204,"MCO","FL","ALB","NY",2020,1,
2861.00,11292,"DEN","CO","MTJ","CO",2020,1,
2861.00,14100,"PHL","PA","ATL","GA",2020,2,
2862.00,12451,"JAX","FL","EWR","NJ",2020,3,
2863.00,13931,"ORF","VA","IAH","TX",2020,2,
2863.00,10868,"CAE","SC","IAD","VA",2020,1,
2863.00,15376,"TUS","AZ","SFO","CA",2020,3,
2864.00,12264,"IAD","VA","BDL","CT",2020,2,
2864.00,10685,"BMI","IL","ORD","IL",2020,2,
2864.00,10466,"AZA","AZ","MOT","ND",2020,2,
2864.00,10868,"CAE","SC","DFW","TX",2020,3,
2864.00,11298,"DFW","TX","SAV","GA",2020,1,
2864.00,13930,"ORD","IL","JAC","WY",2020,2,
2864.00,10821,"BWI","MD","JAX","FL",2020,1,
2865.00,13930,"ORD","IL","GRR","MI",2020,3,
2865.00,12206,"HRL","TX","IAH","TX",2020,3,
2865.00,12173,"HNL","HI","OAK","CA",2020,1,
2866.00,14869,"SLC","UT","TUS","AZ",2020,3,
2866.00,12892,"LAX","CA","CMH","OH",2020,1,
2866.00,14761,"SFB","FL","BGR","ME",2020,2,
2866.00,13851,"OKC","OK","SLC","UT",2020,2,
2867.00,11146,"CRW","WV","CLT","NC",2020,3,
2867.00,14576,"ROC","NY","CLT","NC",2020,1,
2868.00,13930,"ORD","IL","SAN","CA",2020,1,
2868.00,11066,"CMH","OH","DTW","MI",2020,2,
2869.00,15412,"TYS","TN","PIE","FL",2020,2,
2869.00,12266,"IAH","TX","RDU","NC",2020,1,
2869.00,13198,"MCI","MO","LAX","CA",2020,3,
2869.00,13204,"MCO","FL","MSY","LA",2020,1,
2870.00,10135,"ABE","PA","CLT","NC",2020,3,
2871.00,11066,"CMH","OH","ATL","GA",2020,3,
2871.00,12451,"JAX","FL","ORD","IL",2020,2,
2872.00,11057,"CLT","NC","FLO","SC",2020,1,
2872.00,10792,"BUF","NY","IAD","VA",2020,2,
2872.00,13029,"LNK","NE","MSP","MN",2020,1,
2872.00,13204,"MCO","FL","ONT","CA",2020,3,
2872.00,11697,"FLL","FL","BQN","PR",2020,3,
2872.00,10792,"BUF","NY","MCO","FL",2020,3,
2873.00,13930,"ORD","IL","AUS","TX",2020,3,
2873.00,14635,"RSW","FL","TTN","NJ",2020,3,
2873.00,13871,"OMA","NE","ORD","IL",2020,2,
2873.00,12266,"IAH","TX","MEM","TN",2020,1,
2873.00,14492,"RDU","NC","ORD","IL",2020,1,
2873.00,12266,"IAH","TX","LAX","CA",2020,1,
2873.00,15370,"TUL","OK","DEN","CO",2020,3,
2874.00,10792,"BUF","NY","TPA","FL",2020,1,
2874.00,13204,"MCO","FL","SDF","KY",2020,3,
2875.00,14679,"SAN","CA","AUS","TX",2020,2,
2875.00,10693,"BNA","TN","SEA","WA",2020,1,
2875.00,10800,"BUR","CA","MDW","IL",2020,2,
2875.00,14489,"RDM","OR","DEN","CO",2020,1,
2876.00,13184,"MBS","MI","ORD","IL",2020,1,
2876.00,13232,"MDW","IL","TUS","AZ",2020,1,
2876.00,10466,"AZA","AZ","PIA","IL",2020,3,
2877.00,14747,"SEA","WA","EAT","WA",2020,3,
2877.00,12884,"LAN","MI","DTW","MI",2020,2,
2877.00,14027,"PBI","FL","ORD","IL",2020,3,
2877.00,12173,"HNL","HI","IAD","VA",2020,3,
2878.00,12892,"LAX","CA","SBA","CA",2020,1,
2878.00,12266,"IAH","TX","JAN","MS",2020,3,
2879.00,11193,"CVG","KY","DEN","CO",2020,2,
2879.00,10397,"ATL","GA","GNV","FL",2020,3,
2879.00,11695,"FLG","AZ","PHX","AZ",2020,1,
2879.00,13930,"ORD","IL","DAY","OH",2020,3,
2879.00,10561,"BFL","CA","PHX","AZ",2020,3,
2879.00,14747,"SEA","WA","FAI","AK",2020,1,
2879.00,11638,"FAT","CA","DEN","CO",2020,3,
2880.00,14057,"PDX","OR","LAX","CA",2020,3,
2880.00,14869,"SLC","UT","IND","IN",2020,2,
2881.00,12953,"LGA","NY","MCO","FL",2020,3,
2881.00,11884,"GEG","WA","BOI","ID",2020,1,
2881.00,13495,"MSY","LA","SFO","CA",2020,1,
2881.00,12339,"IND","IN","PIE","FL",2020,3,
2881.00,10299,"ANC","AK","OTZ","AK",2020,1,
2882.00,11618,"EWR","NJ","SAT","TX",2020,1,
2882.00,12266,"IAH","TX","LRD","TX",2020,2,
2883.00,13930,"ORD","IL","GSP","SC",2020,2,
2883.00,14107,"PHX","AZ","ATL","GA",2020,3,
2884.00,13139,"LYH","VA","CLT","NC",2020,2,
2884.00,10397,"ATL","GA","FAY","NC",2020,2,
2884.00,12892,"LAX","CA","GEG","WA",2020,1,
2884.00,13232,"MDW","IL","SDF","KY",2020,3,
2884.00,14100,"PHL","PA","PIT","PA",2020,3,
2884.00,14107,"PHX","AZ","COS","CO",2020,2,
2884.00,11278,"DCA","VA","BDL","CT",2020,3,
2885.00,12889,"LAS","NV","SLC","UT",2020,2,
2885.00,12266,"IAH","TX","JAN","MS",2020,2,
2885.00,14747,"SEA","WA","MCO","FL",2020,3,
2885.00,14831,"SJC","CA","DEN","CO",2020,3,
2885.00,11986,"GRR","MI","TPA","FL",2020,2,
2886.00,12173,"HNL","HI","SJC","CA",2020,1,
2886.00,15096,"SYR","NY","MCO","FL",2020,2,
2886.00,12264,"IAD","VA","SRQ","FL",2020,2,
2886.00,11823,"FWA","IN","PGD","FL",2020,3,
2886.00,14004,"PAE","WA","SFO","CA",2020,1,
2887.00,10397,"ATL","GA","ABE","PA",2020,1,
2887.00,11298,"DFW","TX","SHV","LA",2020,3,
2888.00,11697,"FLL","FL","RDU","NC",2020,3,
2888.00,13303,"MIA","FL","TYS","TN",2020,1,
2888.00,13487,"MSP","MN","SDF","KY",2020,2,
2888.00,10397,"ATL","GA","PSP","CA",2020,2,
2888.00,10792,"BUF","NY","ORD","IL",2020,3,
2888.00,11150,"CSG","GA","ATL","GA",2020,1,
2889.00,13342,"MKE","WI","TPA","FL",2020,3,
2889.00,12478,"JFK","NY","CLE","OH",2020,3,
2889.00,11618,"EWR","NJ","BZN","MT",2020,2,
2889.00,10792,"BUF","NY","LGA","NY",2020,1,
2890.00,14057,"PDX","OR","ONT","CA",2020,2,
2890.00,13029,"LNK","NE","MSP","MN",2020,2,
2891.00,12323,"ILM","NC","LGA","NY",2020,2,
2891.00,14747,"SEA","WA","PHL","PA",2020,1,
2891.00,10423,"AUS","TX","MSY","LA",2020,2,
2891.00,10397,"ATL","GA","MCO","FL",2020,1,
2891.00,11292,"DEN","CO","ICT","KS",2020,1,
2892.00,13930,"ORD","IL","GRB","WI",2020,1,
2892.00,14635,"RSW","FL","EWR","NJ",2020,3,
2892.00,14082,"PGD","FL","PIA","IL",2020,3,
2893.00,11977,"GRB","WI","DTW","MI",2020,3,
2894.00,12954,"LGB","CA","RNO","NV",2020,1,
2895.00,10299,"ANC","AK","PHX","AZ",2020,1,
2895.00,14457,"RAP","SD","DEN","CO",2020,1,
2895.00,10299,"ANC","AK","DEN","CO",2020,3,
2895.00,10135,"ABE","PA","ATL","GA",2020,1,
2895.00,12191,"HOU","TX","CMH","OH",2020,1,
2895.00,14100,"PHL","PA","SWF","NY",2020,2,
2896.00,11823,"FWA","IN","ORD","IL",2020,3,
2896.00,10431,"AVL","NC","PIE","FL",2020,3,
2896.00,10800,"BUR","CA","DAL","TX",2020,2,
2896.00,11433,"DTW","MI","DEN","CO",2020,3,
2896.00,11298,"DFW","TX","BOI","ID",2020,3,
2897.00,14831,"SJC","CA","PDX","OR",2020,1,
2897.00,12191,"HOU","TX","CLT","NC",2020,1,
2897.00,13487,"MSP","MN","ORD","IL",2020,2,
2897.00,12323,"ILM","NC","DFW","TX",2020,1,
2897.00,13303,"MIA","FL","CLE","OH",2020,3,
2897.00,12264,"IAD","VA","MSY","LA",2020,1,
2897.00,12278,"ICT","KS","DEN","CO",2020,1,
2897.00,12889,"LAS","NV","RNO","NV",2020,2,
2898.00,13422,"MOB","AL","ATL","GA",2020,1,
2898.00,13296,"MHT","NH","DTW","MI",2020,1,
2898.00,10529,"BDL","CT","DFW","TX",2020,1,
2898.00,11433,"DTW","MI","SMF","CA",2020,2,
2898.00,14100,"PHL","PA","ALB","NY",2020,3,
2898.00,13830,"OGG","HI","SFO","CA",2020,1,
2898.00,14489,"RDM","OR","LAX","CA",2020,1,
2898.00,14679,"SAN","CA","MCI","MO",2020,3,
2898.00,10693,"BNA","TN","LGA","NY",2020,3,
2899.00,12892,"LAX","CA","IAH","TX",2020,1,
2899.00,12278,"ICT","KS","ORD","IL",2020,1,
2899.00,15070,"SWF","NY","PHL","PA",2020,2,
2900.00,12889,"LAS","NV","TPA","FL",2020,1,
2900.00,14869,"SLC","UT","SUN","ID",2020,1,
2900.00,12339,"IND","IN","SFB","FL",2020,2,
2900.00,13930,"ORD","IL","PIT","PA",2020,2,
2900.00,14100,"PHL","PA","MSP","MN",2020,2,
2901.00,11618,"EWR","NJ","MCI","MO",2020,3,
2901.00,14588,"ROW","NM","DFW","TX",2020,1,
2901.00,11193,"CVG","KY","SRQ","FL",2020,2,
2901.00,14986,"SRQ","FL","CLT","NC",2020,2,
2902.00,13198,"MCI","MO","MKE","WI",2020,1,
2902.00,14100,"PHL","PA","MHT","NH",2020,3,
2902.00,15304,"TPA","FL","RDU","NC",2020,3,
2902.00,12266,"IAH","TX","JFK","NY",2020,2,
2903.00,12892,"LAX","CA","SLC","UT",2020,2,
2903.00,14869,"SLC","UT","OKC","OK",2020,1,
2903.00,15304,"TPA","FL","ORD","IL",2020,2,
2903.00,11298,"DFW","TX","ECP","FL",2020,1,
2904.00,10397,"ATL","GA","CID","IA",2020,1,
2904.00,12896,"LBB","TX","DFW","TX",2020,2,
2905.00,11278,"DCA","VA","CAE","SC",2020,1,
2905.00,12266,"IAH","TX","STL","MO",2020,2,
2905.00,13198,"MCI","MO","RSW","FL",2020,1,
2905.00,10821,"BWI","MD","SJU","PR",2020,3,
2905.00,12892,"LAX","CA","IAD","VA",2020,3,
2906.00,12266,"IAH","TX","HRL","TX",2020,1,
2906.00,11193,"CVG","KY","DEN","CO",2020,1,
2906.00,14321,"PWM","ME","RSW","FL",2020,1,
2906.00,12264,"IAD","VA","MSP","MN",2020,3,
2906.00,11481,"ECP","FL","CLT","NC",2020,2,
2906.00,14696,"SBN","IN","CLT","NC",2020,2,
2907.00,13930,"ORD","IL","CVG","KY",2020,1,
2907.00,14122,"PIT","PA","IAH","TX",2020,2,
2907.00,14683,"SAT","TX","FLL","FL",2020,1,
2907.00,11292,"DEN","CO","RDM","OR",2020,2,
2907.00,10721,"BOS","MA","LAX","CA",2020,2,
2907.00,11292,"DEN","CO","MIA","FL",2020,3,
2907.00,12892,"LAX","CA","SAT","TX",2020,2,
2907.00,13830,"OGG","HI","SJC","CA",2020,3,
2907.00,13198,"MCI","MO","LAX","CA",2020,3,
2908.00,10529,"BDL","CT","IAD","VA",2020,2,
2908.00,13232,"MDW","IL","TUS","AZ",2020,2,
2909.00,13830,"OGG","HI","SAN","CA",2020,3,
2909.00,13264,"MFR","OR","DEN","CO",2020,1,
2910.00,11699,"FLO","SC","CLT","NC",2020,1,
2910.00,14100,"PHL","PA","DCA","VA",2020,2,
2910.00,11292,"DEN","CO","CLT","NC",2020,1,
2910.00,12206,"HRL","TX","DFW","TX",2020,2,
2910.00,10397,"ATL","GA","PIA","IL",2020,2,
2911.00,11057,"CLT","NC","SBN","IN",2020,2,
2911.00,14107,"PHX","AZ","YUM","AZ",2020,3,
2911.00,12197,"HPN","NY","ORD","IL",2020,1,
2912.00,14122,"PIT","PA","ORD","IL",2020,2,
2913.00,10397,"ATL","GA","CSG","GA",2020,2,
2913.00,11697,"FLL","FL","CLE","OH",2020,1,
2913.00,10423,"AUS","TX","OAK","CA",2020,1,
2914.00,12889,"LAS","NV","RNO","NV",2020,1,
2914.00,11292,"DEN","CO","IND","IN",2020,2,
2914.00,11298,"DFW","TX","KOA","HI",2020,3,
2914.00,14576,"ROC","NY","IAD","VA",2020,2,
2914.00,11193,"CVG","KY","DCA","VA",2020,1,
2914.00,11298,"DFW","TX","EWR","NJ",2020,3,
2914.00,10721,"BOS","MA","MCO","FL",2020,3,
2914.00,10397,"ATL","GA","ROA","VA",2020,1,
2915.00,11109,"COS","CO","ORD","IL",2020,1,
2915.00,14108,"PIA","IL","PGD","FL",2020,1,
2915.00,15304,"TPA","FL","SJU","PR",2020,1,
2916.00,13198,"MCI","MO","IAH","TX",2020,2,
2916.00,14252,"PSC","WA","DEN","CO",2020,1,
2916.00,14679,"SAN","CA","FLL","FL",2020,2,
2916.00,13796,"OAK","CA","DAL","TX",2020,3,
2916.00,14107,"PHX","AZ","ORD","IL",2020,3,
2917.00,12451,"JAX","FL","BWI","MD",2020,3,
2917.00,14869,"SLC","UT","SMF","CA",2020,2,
2917.00,11433,"DTW","MI","MIA","FL",2020,2,
2917.00,12266,"IAH","TX","OKC","OK",2020,2,
2918.00,13930,"ORD","IL","GRR","MI",2020,3,
2918.00,14831,"SJC","CA","LAX","CA",2020,1,
2918.00,12264,"IAD","VA","LAX","CA",2020,2,
2918.00,11292,"DEN","CO","BWI","MD",2020,1,
2919.00,13342,"MKE","WI","CLT","NC",2020,2,
2919.00,11057,"CLT","NC","TYS","TN",2020,2,
2919.00,14869,"SLC","UT","BOS","MA",2020,1,
2919.00,10397,"ATL","GA","FAY","NC",2020,3,
2919.00,13198,"MCI","MO","SAT","TX",2020,1,
2919.00,12992,"LIT","AR","IAH","TX",2020,1,
2920.00,10423,"AUS","TX","SEA","WA",2020,2,
2920.00,13931,"ORF","VA","DCA","VA",2020,1,
2920.00,13487,"MSP","MN","PHL","PA",2020,2,
2920.00,10397,"ATL","GA","PSP","CA",2020,1,
2921.00,14321,"PWM","ME","RSW","FL",2020,2,
2921.00,13930,"ORD","IL","CWA","WI",2020,2,
2921.00,11630,"FAI","AK","SEA","WA",2020,1,
2921.00,11278,"DCA","VA","BTV","VT",2020,3,
2921.00,14570,"RNO","NV","SEA","WA",2020,2,
2922.00,12953,"LGA","NY","PIT","PA",2020,3,
2922.00,11778,"FSM","AR","DFW","TX",2020,1,
2922.00,12954,"LGB","CA","SFO","CA",2020,3,
2923.00,12892,"LAX","CA","STS","CA",2020,1,
2923.00,11298,"DFW","TX","ACT","TX",2020,1,
2923.00,11423,"DSM","IA","MSP","MN",2020,3,
2923.00,13232,"MDW","IL","SFO","CA",2020,3,
2923.00,12953,"LGA","NY","RDU","NC",2020,3,
2923.00,11884,"GEG","WA","SEA","WA",2020,1,
2924.00,12191,"HOU","TX","BHM","AL",2020,3,
2924.00,11921,"GJT","CO","SLC","UT",2020,2,
2924.00,12264,"IAD","VA","CAE","SC",2020,2,
2924.00,10140,"ABQ","NM","IAH","TX",2020,2,
2924.00,13891,"ONT","CA","DEN","CO",2020,2,
2925.00,11433,"DTW","MI","ALB","NY",2020,2,
